DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,HOUR,DAY_OF_WEEK,MONTH
2025-03-04 22:03:45,8.878631272956747,14.512848743341408,0.1010051936470599,0.9203731493660152,22,1,3
2025-03-04 22:03:50,5.280162450884918,12.6939424081663,0.218358328887642,2.068286543973369,22,1,3
2025-03-04 22:03:55,13.19929710606585,22.37090428498484,0.0615683719785111,0.534417796376997,22,1,3
2025-03-04 22:04:00,14.954806272126053,22.262807438596543,0.209715703797986,1.7835312657277158,22,1,3
2025-03-04 22:04:05,7.775333024730346,17.692556513655447,0.2164459395344363,1.9961654691712745,22,1,3
2025-03-04 22:04:10,13.057783399424048,18.42360211583391,0.2329261139161802,2.0251112648030967,22,1,3
2025-03-04 22:04:15,6.771071786799638,15.125138566726353,0.0763036110228288,0.7113703874455277,22,1,3
2025-03-04 22:04:20,8.789984375976964,18.32829809748635,0.1625490092905388,1.4826097677059515,22,1,3
2025-03-04 22:04:25,6.368955094422857,11.812339112778991,0.2224051749416905,2.0824028922198163,22,1,3
2025-03-04 22:04:30,13.310570864241702,21.73196177641761,0.1837985050186303,1.5933387476070875,22,1,3
2025-03-04 22:04:35,10.47611633436535,18.784132619427226,0.1578078856902257,1.412757480005154,22,1,3
2025-03-04 22:04:41,11.160896456854136,20.27308359746108,0.0845392374532164,0.7510390069564887,22,1,3
2025-03-04 22:04:46,10.30757600196905,15.619741186420791,0.1799426342242516,1.6139491044164176,22,1,3
2025-03-04 22:04:51,5.404793660770753,14.174563543200373,0.0925749756281085,0.8757148921390044,22,1,3
2025-03-04 22:04:56,8.094793090685014,16.64857608995092,0.1953063581854743,1.7949671259740805,22,1,3
2025-03-04 22:05:01,7.233034948302635,12.945489995753004,0.0792451595854432,0.7351332949778998,22,1,3
2025-03-04 22:05:07,8.69434511366082,17.816239782292435,0.1525098117391837,1.392500823743847,22,1,3
2025-03-04 22:05:12,11.507619317269551,17.185717272644165,0.1601178472120074,1.4169209489584231,22,1,3
2025-03-04 22:05:17,5.4745601131712665,11.84667548780929,0.0481162996765345,0.4548214392650901,22,1,3
2025-03-04 22:05:22,5.034256880702755,13.980547320525314,0.0899250277129746,0.8539797081786038,22,1,3
2025-03-04 22:05:27,12.056263563238357,18.51726651552472,0.190446481875339,1.6748575207353316,22,1,3
2025-03-04 22:05:32,12.66305798655056,18.83546049275405,0.0371835183449878,0.3247494785552237,22,1,3
2025-03-04 22:05:37,7.98758740421047,14.453610185829708,0.0406921317710703,0.3744181217921961,22,1,3
2025-03-04 22:05:42,5.553856232651235,11.111321558593334,0.203856460225606,1.9253456550370407,22,1,3
2025-03-04 22:05:47,12.282969533346709,18.913259653247373,0.058735592557005,0.5152111761799749,22,1,3
2025-03-04 22:05:52,14.229978684124426,24.16716293719767,0.0762696694302669,0.654165117278878,22,1,3
2025-03-04 22:05:57,13.746982347800875,21.599194525478246,0.212587566988093,1.8336319168062056,22,1,3
2025-03-04 22:06:02,6.235914491145805,12.88236499299968,0.1226372399300514,1.1498968651371215,22,1,3
2025-03-04 22:06:07,13.004899932507431,22.456807634212574,0.2155743626878376,1.8753913254014376,22,1,3
2025-03-04 22:06:12,14.973410948449622,20.2234484869324,0.0603911236477026,0.5134851252754575,22,1,3
2025-03-04 22:06:17,14.861968169281814,21.84600040453688,0.0480209741750983,0.4088411227861622,22,1,3
2025-03-04 22:06:22,5.320303838338731,13.881682715412117,0.1186621168993902,1.1234893173933798,22,1,3
2025-03-04 22:06:27,7.3866197608372675,12.446491421918749,0.1632234314419177,1.5116673720071236,22,1,3
2025-03-04 22:06:32,7.633253479047757,16.079484623016207,0.2181581837432812,2.0150561659286987,22,1,3
2025-03-04 22:06:37,8.988022298836682,16.854964703802107,0.2046587031988706,1.8626393331884608,22,1,3
2025-03-04 22:06:42,8.29446998268729,15.302555823327944,0.1299326352962098,1.1915541186385117,22,1,3
2025-03-04 22:06:48,13.22429826383216,19.55039757868771,0.1276627198855703,1.107802210361819,22,1,3
2025-03-04 22:06:53,12.137825429786634,21.75829284067916,0.087443981209107,0.7683018342109018,22,1,3
2025-03-04 22:06:58,8.604623631028456,18.37112346328846,0.11949167718437,1.0920986809225146,22,1,3
2025-03-04 22:07:03,12.054762866338551,17.883356743861032,0.0520285989213979,0.4575667469874504,22,1,3
2025-03-04 22:07:08,9.35836141742616,18.560124819186463,0.0617338497920729,0.5595657301163978,22,1,3
2025-03-04 22:07:13,6.339251119484379,13.903319143108956,0.0461074284287201,0.4318456275588702,22,1,3
2025-03-04 22:07:18,5.469357534535412,12.650474089041042,0.2166126476972084,2.0476532752962457,22,1,3
2025-03-04 22:07:23,11.819384501494682,17.66983737284504,0.0601708026933727,0.5305898416540732,22,1,3
2025-03-04 22:07:28,9.741895829444744,19.577270173781653,0.1553762257413945,1.40239635685945,22,1,3
2025-03-04 22:07:33,6.578019277706053,13.266283003317405,0.0672612298617392,0.6283677319501183,22,1,3
2025-03-04 22:07:38,6.085559188086672,15.542606588812962,0.2061265975921019,1.9358264149324536,22,1,3
2025-03-04 22:07:43,10.377765325472438,17.323703800328033,0.2088175777761797,1.87146979596232,22,1,3
2025-03-04 22:07:48,8.90328092553002,17.70176649954832,0.1960400876196228,1.785860878921926,22,1,3
2025-03-04 22:07:53,9.41359815639102,18.78446586054937,0.1615501244704429,1.4634244493164597,22,1,3
2025-03-04 22:07:58,14.037509314148188,22.588616480191703,0.0400377499845209,0.3441744710126847,22,1,3
2025-03-04 22:08:03,10.589547577964346,19.526094553054364,0.0750486010279998,0.6710129371554316,22,1,3
2025-03-04 22:08:08,9.156879452954932,17.06106866150483,0.0483405859664718,0.4391409678267,22,1,3
2025-03-04 22:08:13,10.754903692178768,19.839018033783063,0.0986430384674713,0.8803407468125596,22,1,3
2025-03-04 22:08:18,7.213967001834275,15.23484806645012,0.0618498037086551,0.5738797927841351,22,1,3
2025-03-04 22:08:23,12.463824974545853,20.33322271899417,0.0883804343035216,0.773648516601872,22,1,3
2025-03-04 22:08:28,11.809665119890704,21.420081636346183,0.2101034609029081,1.8529094576497425,22,1,3
2025-03-04 22:08:33,13.860043768939544,19.67739250164184,0.1846320518383029,1.5904196864202298,22,1,3
2025-03-04 22:08:38,9.751713386856808,17.99035316744452,0.156019887989689,1.4080527568643957,22,1,3
2025-03-04 22:08:43,12.02904957522611,18.413218928522827,0.1295249378522002,1.1394431886567828,22,1,3
2025-03-04 22:08:48,11.04707795777367,17.283683518511193,0.1402936324368187,1.2479528549173098,22,1,3
2025-03-04 22:08:53,11.790762245133228,20.023691425315626,0.0557708735368439,0.4919506243608071,22,1,3
2025-03-04 22:08:58,8.826834585897654,16.079965663345018,0.1298649862724726,1.1840201874920282,22,1,3
2025-03-04 22:09:03,9.021356011287406,16.8337161202408,0.039864642140791,0.3626831085064458,22,1,3
2025-03-04 22:09:08,5.8705780462839074,13.668062926030167,0.1139690721900802,1.0727842885853591,22,1,3
2025-03-04 22:09:13,6.725934805035315,14.026717107653225,0.2089520870094157,1.9489810586340184,22,1,3
2025-03-04 22:09:18,11.631987982941995,18.0354397097134,0.054826943791381574,0.4844948027815371,22,1,3
